Address,Old_Address,GeoAddress,Latitude,Longitude
"48-02 25th  Ave, ","48-02 25th Ave, Long Island City","48, 25th Avenue, Dodge County, Georgia, 31023, United States",32.21228564,-83.20286296
475 5th  Ave,"475 5th Ave 4th Floor, New York","475, 5th Avenue, Falls Junction, Birmingham, Jefferson County, Alabama, 35224, United States",33.5083497040816,-86.9159731938776
473 Warren  Street,"473 Warren Street 1F, Brooklyn","473, Warren Street, Grove Hall, Roxbury, Boston, Suffolk County, Massachusetts, 02119, United States",42.3167698366684,-71.0829078449476
470 Western  Highway,"470 Western Highway South, Orangeburg","Western Highway, Tappan, Town of Orangetown, Rockland County, New York, 10962, United States",41.0271483,-73.9522692
470 Parke  Avenue,"470 Parke Avenue South, New Yorj","470, Parke Avenue, Fiskville, Crawfordsville, Montgomery County, Indiana, 47933, United States",40.0450598597469,-86.8909696018775
470 Park  Ave,"470 Park Ave S, New York, NY, USA, New York","470, Park Avenue, Picher, Cherokee County, Kansas, 66778, United States",36.99950748262,-94.8432187054879
470 24th  st,"470 w 24th st #14h, New York","470, 24th Street, Miami Beach, Miami-Dade County, Florida, 33140, United States",25.8005374993253,-80.129565163643
470 24th  st,"470 w 24th st #14h, New York","470, 24th Street, Miami Beach, Miami-Dade County, Florida, 33140, United States",25.8005374993253,-80.129565163643
47-35 44th  Street,"47-35 44th Street Apt 2F, Woodside","47-35, 44th Street, Queens, Queens County, New York, 11377, United States",40.740257,-73.9209052355331
"47-28 40th  Street, ","47-28 40th Street, Long Island City","47, 40th Street, Islip, Suffolk County, New York, 11751, United States",40.7521988571429,-73.2205000952381
"47-01 Dam  Street, ","47-01 Van Dam Street, Long Island City","47, Dam Street, Rocky Brook, Peacedale, South Kingstown, South County, Rhode Island, 02879, United States",41.4544202906717,-71.5071442826269
"47 Law  Street,, alley  ","47 Law Street, Valley Stream","47, Law Street, Forbury, Dunedin, Dunedin City, Otago, 9012, New Zealand / Aotearoa",-45.8948779,170.4880001
463 West  Street,"463 West Street H958, New York","Weststraße, Kleine Schaftrift, West, Dessau, Dessau-Roßlau, Sachsen-Anhalt, 06847, Deutschland",51.8225395,12.2194387
"46-34 11st  Street, ","46-34 11st Street, Long Island City","11st Street, Deer Ridge Villas, Silvis, Rock Island County, Illinois, 61282, United States",41.4771915,-90.4145141
"46 Weber  Avenue, ","46 Weber Avenue, Hillsborough Township","46, Weber Avenue, Buffalo, Erie County, New York, 14215, United States",42.9203905,-78.8036305
"4530 36  street, ","4530 36 street, long island city","36 Street, المجرة, الشرق, مدينة الشارقة, 71936, الإمارات العربية المتحدة",25.3684664,55.3925846
"4516 49th  Street, ","4516 49th Street, Woodside","4516, 49th Street, Bon Accord, Gibbons (town), Alberta, T0A 0K0, Canada",53.8384501502449,-113.409435429677
"4507 Furling  Lane, ","4507 Furling Lane, Destin","4507, Furling Lane, Okaloosa County, Florida, 32541, United States",30.387381219719,-86.4048754150716
450 33rd  St,"450 W. 33rd St #14, New York","450, 33rd Street, Union City, Hudson County, New Jersey, 07087, United States",40.7723119183674,-74.0282488979592
450 24th  Street,"450 W. 24th Street 9E, New York","450, 24th Street, Miami Beach, Miami-Dade County, Florida, 33140, United States",25.8005214274148,-80.1294931376737
"45-21 37th  Street, ","45-21 37th Street, Long Island City","45, 37th Street, Worcester County, Maryland, 21842, United States",38.3645378367347,-75.0711104285714
448 50  St,"448 W 50 St # 1W, New York","50 Street, Kolewood, Charlotte, Mecklenburg County, North Carolina, 28227, United States",35.190937,-80.708455
"444 Boyland  Street, ","444 Thomas Boyland Street, Brooklyn","Boyland Street, Edenbrooke, Seventeen Mile Rocks, Brisbane City, Queensland, 4073, Australia",-27.5468462,152.9579533
"444 6th  Street, ","444 Beach 6th Street, Far Rockaway","444, 6th Street, Galt, Sacramento County, California, 95632, United States",38.2513490816327,-121.302421612245
"441 53  St, ","441 West 53 St, New York","441, 53 Street, Town of Gibbons, Gibbons, Alberta, T0A 1N0, Canada",53.8140112239408,-113.334127441092
"4407 GREENPOINT  AVE, ","4407 GREENPOINT AVE, Long Island City","Greenpoint Avenue, Brooklyn, Kings County, New York, 11104, United States",40.7329404,-73.9413037
4402 23  St,"4402 23 St Studio 11st5, Long Island City","شارع 23, بور سعيد, ديرة, دبي, 14476, الإمارات العربية المتحدة",25.2543577,55.333897
"440 24  St, ","440 West 24 St, New York","24 Street, Amblands, Vernon, Regional District of North Okanagan, British Columbia, V1T 8X2, Canada",50.2819883,-119.2632763
"438 Fifth  Avenue, ","438 Fifth Avenue, Pelham","Fifth Avenue, Sea Point, Cape Town, City of Cape Town, Western Cape, 8005, South Africa",-33.912131,18.3940861
437 5th  ave,"437 5th ave 11stth fl, New York","437, 5th Avenue, Falls Junction, Birmingham, Jefferson County, Alabama, 35224, United States",33.5083508673469,-86.9158479489796
436 Lafayette  Street,"436 Lafayette Street 5th Floor, New York","436, Lafayette Street, Lafayette, Lafayette Parish, Louisiana, 70501, United States",30.2300908571429,-92.0209066326531
"4355 Center  Drive, ","4355 Ridgewood Center Drive, Woodbridge","Center Drive, Huntington Beach, Orange County, California, 92683, United States",33.7339237,-117.9937177
"4331 39th  Street, ","4331 39th Street, Long Island City","4331, 39th Street, Overisel Township, Allegan County, Michigan, 49423, United States",42.7336280670443,-85.9295522367895
"43-31 39th  Street, ","43-31 39th Street, Long Island City","43, 39th Street, Sunset Park, Brooklyn, Kings County, New York, 11232, United States",40.6586890810959,-74.0144801962642
429 22ND  ST,"429 W 22ND ST APT 4H, new York","429, 22nd Street, Ensley, Birmingham, Jefferson County, Alabama, 35218, United States",33.5109746666667,-86.8997336666667
425 Riverside  Drive,"425 Riverside Drive Apt 6K, New York","425, Riverside Drive, Riverside, Newport News, Virginia, 23606, United States",37.0467906938775,-76.496500255102
425 Park  Ave,"425 Park Ave South 12B, New York","425, Park Avenue, Picher, Cherokee County, Kansas, 66778, United States",36.9991271618429,-94.8430161482332
"423 w55  st, ","423 w55 st, NY","423, East Lincoln Avenue, Royal Oak, Oakland County, Michigan, 48067, United States",42.48367045,-83.1395816987448
"423 55  St, ","423 W 55 St, New York","Björlanda, Västra Hisingen, Göteborgs Stad, Västra Götalands län, 423 55, Sverige",57.7544192265861,11.8250484207417
421 43rd  Street,"421 West 43rd Street Apt. 5E, New York","421, 43rd Street, Sunset Park, Brooklyn, Kings County, New York, 11232, United States",40.6501356,-74.00770695
420 Lexington  Avenue,"420 Lexington Avenue Suite 402, New York","420, Lexington Avenue, Jackson, Madison County, Tennessee, 38301, United States",35.618586,-88.803255
420 Lexington  Ave,"420 420 Lexington Ave Rm 21st04, New York","420, Lexington Avenue, Jackson, Madison County, Tennessee, 38301, United States",35.618586,-88.803255
"420   St, ","420 W 11st8th  St, New York","420 Street, Montgomery County, Iowa, 51541, United States",41.110184,-95.384441
"42-09 28th  Street, ","42-09 28th Street, Long Island City","Two Gotham Center, 42-09, 28th Street, Court Square, Queens, Queens County, New York, 11101, United States",40.7493714,-73.9389272831578
"42-09 28th  Avenue, ","42-09 28th Avenue, Long Island City","42-09, 28th Avenue, Queens, Queens County, New York, 11103, United States",40.76471365,-73.911627
"42-09 28th  Avenue, ","42-09 28th Avenue, Long Island City","42-09, 28th Avenue, Queens, Queens County, New York, 11103, United States",40.76471365,-73.911627
"42-09 28th  Avenue, ","42-09 28th Avenue, Long Island City","42-09, 28th Avenue, Queens, Queens County, New York, 11103, United States",40.76471365,-73.911627
"42-09 28th  Avenue, ","42-09 28th Avenue, Long Island City","42-09, 28th Avenue, Queens, Queens County, New York, 11103, United States",40.76471365,-73.911627
"42-09 28th  Avenue, ","42-09 28th Avenue, Long Island City","42-09, 28th Avenue, Queens, Queens County, New York, 11103, United States",40.76471365,-73.911627
"4145 Telegraph  Road, ","4145 South Telegraph Road, Dearborn Heights","4145, Telegraph Road, Natal, Pittsylvania County, Virginia, 24557, United States",36.9865334321402,-79.266584907867
412 42nd  Street,"412 West 42nd Street 3rd floor, New York","412, 42nd Street, Sandusky, Erie County, Ohio, 44870, United States",41.4369017758598,-82.6944330175613
41 Union  Square,"41 Union Square West rm. 11st23, New York","Citizens Bank, 40;41, Union Square, Somerville, Middlesex County, Massachusetts, 02143, United States",42.3803074,-71.0964319866488
4050 17th  street,"4050 17th street apt 7, San francisco","17th Street, Malvern, Johannesburg Ward 118, Johannesburg, City of Johannesburg Metropolitan Municipality, Gauteng, 2001, South Africa",-26.2027031,28.1047487
400 43rd  St,"400 W 43rd St Apt 27B, New York","400, 43rd Street, Lindenhurst, Suffolk County, New York, 11757, United States",40.697277,-73.392061
399 Putnam  Ave,"399 Putnam Ave Apt, Brooklyn","399, Putnam Avenue, Bedford-Stuyvesant, Brooklyn, Kings County, New York, 11216, United States",40.68475355,-73.9452826974284
"399 Park  Avenue, ","399 Park Avenue, New York, NY, USA, New York","399 Park Avenue, 399, Park Avenue, Midtown East, Manhattan, New York County, New York, 10037, United States",40.7589867,-73.97146405
"399 5th  Avenue, ","399 5th Avenue, Flushing","399, 5th Avenue, Tioga Center, Town of Tioga, Tioga County, New York, 13827, United States",42.0580135643394,-76.3507668071731
397 4th  Ave,"397 4th Ave #4, Brooklyn","397, 4th Avenue, Andale, Sedgwick County, Kansas, 67001, United States",37.791843962963,-97.6299612222222
395 Hudson  st,"395 Hudson st 8th floor, New York","395, Hudson Street, Hudson, Decatur Township, Clearfield County, Pennsylvania, 16866, United States",40.8861819115712,-78.2469889366963
"395 8th  Street, ","395 8th Street, Broolyn","8th Street, Erijaville, Cape Town Ward 86, Strand, City of Cape Town, Western Cape, 7140, South Africa",-34.1288084,18.8501778
"3924 24  street, ","3924 24 street, Long island City","24 Street, Amblands, Vernon, Regional District of North Okanagan, British Columbia, V1T 8X2, Canada",50.2819883,-119.2632763
"39-16 Point  Boulevard, ","39-16 College Point Boulevard, Flushing","Point Boulevard, Elgin, Kane County, Illinois, 60136, United States",42.0804806,-88.3299436
"3857 Voorhis  Lane, ","3857 Voorhis Lane, Seaford","3857, Voorhis Lane, Hempstead, Nassau County, New York, 11783, United States",40.6896816,-73.4909551
"385 Young  Drive, ","385 Charles E. Young Drive, Los Angeles","385, Young Drive, Lexington, Davidson County, North Carolina, 27292, United States",35.8146611445268,-80.2329734881701
"3842 Review  Ave, ","3842 Review Ave, Long Island City","Review Avenue, Blissville, Queens, Queens County, New York, 11101, United States",40.736091,-73.93925
"382 Channel  Avenue, ","382 Channel Avenue, Port Washington","382, Channel Avenue, Atwater, Merced County, California, 95301, United States",37.36724,-120.5913398
"38 Bradley  Lane, ","38 Bradley Lane, Montvale","38, Bradley Lane, Newtown, Fairfield County, Connecticut, 06482, United States",41.3807473,-73.2162776
"38   Street, ","38 West 21stst  Street, New York","38 улица, ЖК ""Саранда"", район ""Есиль"", Нұр-Сұлтан, 010000, Қазақстан",51.0913933,71.4492443
375 Riverside  Drive,"375 Riverside Drive #12A, New York City","375, Riverside Drive, Riverside, Newport News, Virginia, 23606, United States",37.0459059897959,-76.4951414081633
"3709 Mason  Drive, ","3709 South George Mason Drive, Falls Church","Mason Drive, Ardleigh Green, London Borough of Havering, London, Greater London, England, RM3 0WU, United Kingdom",51.5918903,0.2229194
37 20th  Street,"37 West 20th Street Suite 806, New York","20th Street, Vrededorp, Johannesburg Ward 58, Johannesburg, City of Johannesburg Metropolitan Municipality, Gauteng, 2001, South Africa",-26.199077,28.0175225
366 Union  Street,"366 Union Street Apt. 4M, Brooklyn","366, Union Street, Union, Newton County, Mississippi, 39365, United States",32.5724320861663,-89.1114486519843
"365 Camp  Road, ","365 Rifle Camp Road, Little Falls","365, Camp Road, Washington Township, Schuylkill County, Pennsylvania, 17963, United States",40.5307595132862,-76.3324720906757
"36-38 Review  Avenue, ","36-38 Review Avenue, Long Island City","36, Review Avenue, Orchard Park, Battle Creek, Calhoun County, Michigan, 49037, United States",42.3418451511223,-85.1927739225878
"3551 Hamlin  Road, ","3551 Hamlin Road, Auburn Hills","3551, Hamlin Road, Lizella, Macon, Bibb County, Georgia, 31052, United States",32.7880991122001,-83.826449318751
355 Eighth  Avenue,"355 Eighth Avenue Apt. 10H, New York","355, Eighth Avenue, Schumacher, Timmins, Cochrane District, Northeastern Ontario, Ontario, P4N 6J8, Canada",48.4811199176471,-81.3252212676471
"3515 95th  Street, ","3515 95th Street, Jackson Heights","95th Street, Queens, Queens County, New York, 11416, United States",40.6869891,-73.8472308
351 57th  Street,"351 West 57th Street Apt. 3B, New York","351, 57th Street, Sunset Park, Brooklyn, Kings County, New York, 11220, United States",40.64317135,-74.01733995
35 Pierrepont  St,"35 Pierrepont St 8B, Brooklyn","35, Pierrepont Street, Brooklyn Heights, Brooklyn, Kings County, New York, 11201, United States",40.6961848,-73.995979950538
35 15th  St,"35 West 15th St apt 12A, New York","15th Street, Malvern, Johannesburg Ward 118, Johannesburg, City of Johannesburg Metropolitan Municipality, Gauteng, 2001, South Africa",-26.2027338,28.1032195
348 57th  Street,"348 West 57th Street Suite 159, New York","348, 57th Street, Sunset Park, Brooklyn, Kings County, New York, 11220, United States",40.64297915,-74.01772415
348 38th  street,"348 west 38th street 11stB, New York","348, 38th Street, Niagara Falls, Niagara County, New York, 14303, United States",43.0878320418431,-79.0179344853056
"347 5th  Avenue, ","347 5th Avenue, 1402-529, New York","347, 5th Avenue, Tioga Center, Town of Tioga, Tioga County, New York, 13827, United States",42.0583007870747,-76.3511563893813
345 69th  Street,"345 East 69th Street 11stG, New York","345, Bay Ridge Avenue, Bay Ridge, Brooklyn, Kings County, New York, 11220, United States",40.6353598,-74.0246821849591
"345 102  Street, ","345 East 102 Street, New York","345, 102 Street, Hwy 43 West Industrial Park, Hamlet of Clairmont, County of Grande Prairie, Alberta, T8V 4H4, Canada",55.2174843759731,-118.80225683341
"340 Beachwood  Drive, ","340 N. Beachwood Drive, Oakwood","340, Beachwood Drive, Dublin, Laurens County, Georgia, 31021, United States",32.5530481632653,-82.9416362244898
"34-20 Linden  Place, ","34-20 Linden Place, Flushing","34, Linden Place, Brookline Village, Brookline, Norfolk County, Massachusetts, 02445, United States",42.3350125,-71.1169615
"339 Newport  Road, ","339 Newport Road, Uniondale","339, Newport Road, Newport, Irondequoit, Monroe County, New York, 14622, United States",43.2074504660277,-77.5410816731195
338 Montgomery  Street,"338 Montgomery Street PO BOX 442, Jersey City","338, Montgomery Street, Montgomery, Montgomery County, Alabama, 36104, United States",32.3760094489796,-86.3120206530612
"336 Beach, 38th  Street ,  Street, ","336 Beach Street 38th Street, Far Rockaway","38th Street, Virginia Beach, Virginia, 23451, United States",36.8661292,-75.9798122
336 11st  street,"336 west 11st street Apt. 2B, New York","11st Street, Deer Ridge Villas, Silvis, Rock Island County, Illinois, 61282, United States",41.4771915,-90.4145141
"333 Lakeside  Drive, ","333 Lakeside Drive, San Francisco","333, Lakeside Drive, Lakeside, League City, Galveston County, Texas, 77565, United States",29.5509287260372,-95.0590648806756
333 68th  Street,"333 E 68th Street Apt 13A, New York","333, 68th Street, Avalon, Cape May County, New Jersey, 08202, United States",39.0727359591837,-74.7457843265306
330 28  Street,"330 West 28 Street APT 2F, New York","28 Street, Vernon, Regional District of North Okanagan, British Columbia, V1T 4Z5, Canada",50.2630737,-119.2678405
"33-35 Farrington  Street, ","33-35 Farrington Street, Flushing","33, Farrington Street, Foxborough, Norfolk County, Massachusetts, 02035, United States",42.0684627162285,-71.2017869854
"33 Beever  Street, ","33 Beever Street, BOWLING GREEN","Beever Street, Goldthorpe, Barnsley, Yorkshire and the Humber, England, S63 9HT, United Kingdom",53.5335538,-1.2990295
"33 Beaver  St, ","33 Beaver St, BOWLING GREEN","33, Beaver Street, Pawtucketville, Lowell, Middlesex County, Massachusetts, 01850, United States",42.66034655,-71.3179300406102
33 Beaver  St,"33 Beaver St NYC DHS - 17TH FLOOR, New York","33, Beaver Street, Pawtucketville, Lowell, Middlesex County, Massachusetts, 01850, United States",42.66034655,-71.3179300406102
329 Bay  Road,"329 South Oyster Bay Road #2001st, Plainview","329, Bay Road, Bay, Colquitt County, Georgia, 31768, United States",31.1976345678527,-83.9272293547279
328 Sterling  Place,"328 Sterling Place #4C Brooklyn NY 1, Brooklyn","328, Sterling Place, Prospect Heights, Brooklyn, Kings County, New York, 11238, United States",40.67521505,-73.967262615675
3275 Arcadia  Place,"3275 Arcadia Place NY, Washington","Arcadia Place, Staten Island, Richmond County, New York, 10310, United States",40.6279675,-74.1235722
3275 Arcadia  Place,"3275 Arcadia Place NY, Washington","Arcadia Place, Staten Island, Richmond County, New York, 10310, United States",40.6279675,-74.1235722
3275 Arcadia  Place,"3275 Arcadia Place NY, Washington","Arcadia Place, Staten Island, Richmond County, New York, 10310, United States",40.6279675,-74.1235722
3275 Arcadia  Place,"3275 Arcadia Place NY, Washington","Arcadia Place, Staten Island, Richmond County, New York, 10310, United States",40.6279675,-74.1235722
3275 Arcadia  Place,"3275 Arcadia Place NY, Washington","Arcadia Place, Staten Island, Richmond County, New York, 10310, United States",40.6279675,-74.1235722
322 8th  Avenue,"322 8th Avenue Suite 601st, New York","8th Avenue, Johannesburg Ward 107, Johannesburg, City of Johannesburg Metropolitan Municipality, Gauteng, 2001, South Africa",-26.1070162,28.0949237
322 20th  Street,"322 West 20th Street Apt 1, New York","322, 20th Street, Springfield, Lane County, Oregon, 97477, United States",44.0477683482506,-122.995587768208
321 22  ST,"321 E 22 ST APT2I, NY","Straat, Asenray, Roermond, Limburg, Nederland, 6044, Nederland",51.1869854,6.0315073
320 Riverside  Drive,"320 Riverside Drive 7H, New York","320, Riverside Drive, Riverside, Newport News, Virginia, 23606, United States",37.0463005306122,-76.4957497755102
"320 104  St, ","320 Beach 104 St, Rockaway Park","104 Street, Avondale, City of Grande Prairie, Grande Prairie (city), Alberta, T8V 4W3, Canada",55.1797952,-118.8076274
"32-55 Steinway  Street, ","32-55 Steinway Street, Long Island City","32-55, Steinway Street, Sunnyside Gardens, Queens, Queens County, New York, 11103, United States",40.7575097,-73.9198995736219
315 8th  ave,"315 8th ave 3A, NY","8th Avenue, Johannesburg Ward 107, Johannesburg, City of Johannesburg Metropolitan Municipality, Gauteng, 2001, South Africa",-26.1070162,28.0949237
"3123 Hollow  Road, ","3123 Sleepy Hollow Road, Falls Church","Hollow Road, Chislet, Upstreet, Canterbury, Kent, South East England, England, CT3 4DX, United Kingdom",51.3363027,1.1905776
"310 Hills  Drive, ","310 Rolling Hills Drive, East Stroudsburg","310, The Hills Drive, The Hills, Travis County, Texas, 78738, United States",30.3519737857143,-97.9847918367347
"31-69 49th  Street, ","31-69 49th Street, Woodside","31-69, 49th Street, Queens, Queens County, New York, 11377, United States",40.7560018,-73.9111465
"31 Cobek  Ct, ","31 Cobek Ct, Brooklyn","RM Gammi Cobek, Jalan Pierre Tendean, Bontang Kuala, Kalimantan Timur, 75311, Indonesia",0.13862525,117.51425855
"309 Crimms  Ave, ","309 Crimms Ave, Bronx","Crimms Run Lane, Rappahannock County, Virginia, 22747, United States",38.7386993,-78.1910886
"3080 Gleenwood  Rd, ","3080 Gleenwood Rd, Brooklyn","Gleenwood Road, Davidson County, North Carolina, 27295, United States",35.8327442,-80.304386
"3059 13  street, ","3059 Brighton 13 street, Brooklyn","Shore Street, Milltown, Applecross, Highland, Scotland, IV54 8LR, United Kingdom",57.432321,-5.8163594
"305 7th  Avenue, ","305 7th Avenue, Long Island City","7th Avenue, South Lake Union, Belltown, Seattle, King County, Washington, 98121, United States",47.6174607,-122.3414975
305 7th  Ave,"305 7th Ave 15th floor, New York City","7th Avenue, South Lake Union, Belltown, Seattle, King County, Washington, 98121, United States",47.6174607,-122.3414975
305 28th  Street,"305 West 28th Street Apt. 15A, New York","305, 28th Street, Copiague, Lindenhurst, Suffolk County, New York, 11757, United States",40.6860702,-73.3891390455999
"3041 Ocena  Avenue, ","3041 Ocena Avenue, Brooklyn","Edition Ocena Indien, Bourbon Street, Centre-Ville, Port-Louis, Port Louis, 11411, Mauritius",-20.1617206,57.5040976
"3018 Gleenwood  Rd, ","3018 Gleenwood Rd, Brooklyn","Gleenwood Road, Davidson County, North Carolina, 27295, United States",35.8327442,-80.304386
"3000 Marcus  Avenue, ","3000 Marcus Avenue, New Hyde Park","3000, Marcus Avenue, Lake Success Quadrangle, Lake Success, North Hempstead, Nassau County, New York, 11042, United States",40.75884335,-73.6956205763979
"300 York, Haven,  Street,,  CT, ","300 York Street, New Haven, CT, USA, New Haven","300, York Street, Downtown, New Haven, New Haven County, Connecticut, 06511, United States",41.31159125,-72.9294115
"300 53d  Street, ","300 West 53d Street, New York","53, 300, Colony, Anderson County, Kansas, 66015, United States",38.0677926492377,-95.3723699077208
"300 17th  Street, ","300 East 17th Street, Bronx","300, 17th Street, Wilmette, New Trier Township, Cook County, Illinois, 60091, United States",42.0714013819343,-87.7188202965285
"30-48 Linden  Place, ","30-48 Linden Place, Flushing","30, Linden Place, Brookline Village Commercial District, Brookline, Norfolk County, Massachusetts, 02445, United States",42.3351644397773,-71.1174338080737
"30-43 14  Street, ","30-43 14 Street, Astoria","30, 14 Street, Simcoe, Norfolk County, Southwestern Ontario, Ontario, N3Y 2S2, Canada",42.8585252975565,-80.3086195403336
"30-30 Thompson  Avenue, ","30-30 Thompson Avenue, Long Island City","30, Thompson Avenue, St. Catharines, Niagara Region, Golden Horseshoe, Ontario, L2N 1V9, Canada",43.1890688,-79.23514252
"30 Vessey  Street, ","30 Vessey Street, New York","Vessey Street, Portland, Ionia County, Michigan, 48875, United States",42.862208,-84.897646
30 Cooper  Square,"30 Cooper Square 10th floor, New York","30, Cooper Square, East Village, Manhattan, New York County, New York, 10003, United States",40.72812815,-73.9915748143885
30 Clinton  st,"30 Clinton st apt 4b, Brooklyn","30, Clinton Street, Clinton, Worcester County, Massachusetts, 01510, United States",42.413037,-71.689374
30 Clinton  St,"30 Clinton St Apt 4b, Brooklyn","30, Clinton Street, Clinton, Worcester County, Massachusetts, 01510, United States",42.413037,-71.689374
30 Bogardus  Place,"30 Bogardus Place #5E, New York","30, Bogardus Place, Fort George, Manhattan, New York County, New York, 10040, United States",40.8594029,-73.9290123642752
30 60th  Street,"30 West 60th Street Apt 4M, New York","50-30, 60th Street, Queens, Queens County, New York, 11377, United States",40.73630315,-73.9049258
30 14th  Street,"30 East 14th Street 4D, New York","14th Street, Polokwane Ward 13, Polokwane, Polokwane Local Municipality, Capricorn District Municipality, Limpopo, 0742, South Africa",-23.8644968,29.3890648
30 14th  St,"30 E 14th St 4D, New York","14th Street, Polokwane Ward 13, Polokwane, Polokwane Local Municipality, Capricorn District Municipality, Limpopo, 0742, South Africa",-23.8644968,29.3890648
2nd  Street,"3 2nd Street Suite 802, Jersey City","2nd Street, Market Street, Society Hill, Philadelphia, Philadelphia County, Pennsylvania, 19107, United States",39.9499946,-75.1438048
"2900 Beauford  Avenue, ","2900 Beauford Avenue, Brooklyn","Beauford Avenue, Maryland, Newcastle City Council, New South Wales, 2287, Australia",-32.8865124,151.6626613
"29-76 Northern  Boulevard, ","29-76 Northern Boulevard, Long Island City","29-76, Northern Boulevard, Court Square, Queens, Queens County, New York, 11101, United States",40.7504048,-73.9348341213782
"2891 Creek  Drive, ","2891 Cascade Creek Drive, Boulder","Creek Drive, Willow Glen, San Jose, Santa Clara County, California, 95125, United States",37.3056381,-121.8837615
"2809 fawkes  dr, ","2809 fawkes dr, Wilmington","2809, Fawkes Drive, Arundel, New Castle County, Delaware, 19808, United States",39.7359633933695,-75.6695495218139
"28-30 122nd  Street, ","28-30 122nd Street, Flushing","28, 122nd Street, Lansingburgh, City of Troy, Rensselaer County, New York, 12182, United States",42.7822934333817,-73.6706989185868
"2781 Center  Drive, ","2781 Palisades Center Drive, West Nyack","Center Drive, Huntington Beach, Orange County, California, 92683, United States",33.7339237,-117.9937177
277 Washington  Ave,"277 Washington Ave Apt 3C, Brooklyn","277, Washington Avenue, Bremerton, Kitsap County, Washington, 98337, United States",47.5647429502201,-122.624629601959
"277 Division  Avenue, ","277 Division Avenue, Massapequa","277, Division Avenue, Brooklyn, Kings County, New York, 11211, United States",40.7073299,-73.9568310447051
276 5th  ave,"276 5th ave suite 11st00, New York","5th Avenue, Phillips, Minneapolis, Hennepin County, Minnesota, 55404, United States",44.9642474,-93.2689107
275 Seventh  Avenue,"275 Seventh Avenue 3rd Floor, New York","275, Seventh Avenue, Lively, Greater Sudbury, Sudbury District, Northeastern Ontario, Ontario, P3Y 1M4, Canada",46.4422603,-81.1398114
275 Conover  St,"275 Conover St Apt 3A, Brooklyn","275, Conover Street, Red Hook, Brooklyn, Kings County, New York, 11231, United States",40.67440275,-74.01735945
275 7th  Avenue,"275 7th Avenue 15th Floor, NY","7th Avenue, Garner, Wake County, North Carolina, 275, United States",35.7048423,-78.6196766
2727 Palisade  Ave,"2727 2727 Palisade Ave Apt. 8E, Bronx","2727, Palisade Avenue, The Bronx, Bronx County, New York, 10463, United States",40.88308855,-73.9209128663249
"270-05 76th  Avenue, ","270-05 76th Avenue, New Hyde Park","Long Island Jewish Medical Center, 270-05, 76th Avenue, Glen Oaks, Queens, Queens County, New York, 11040, United States",40.75549825,-73.7065790958942
"270-05 76th  Avenue, ","270-05 76th Avenue, New Hyde Park","Long Island Jewish Medical Center, 270-05, 76th Avenue, Glen Oaks, Queens, Queens County, New York, 11040, United States",40.75549825,-73.7065790958942
"270-05 76th  Avenue, ","270-05 76th Avenue, New Hyde Park","Long Island Jewish Medical Center, 270-05, 76th Avenue, Glen Oaks, Queens, Queens County, New York, 11040, United States",40.75549825,-73.7065790958942
"270-05 76th  Avenue, ","270-05 76th Avenue, New Hyde Park","Long Island Jewish Medical Center, 270-05, 76th Avenue, Glen Oaks, Queens, Queens County, New York, 11040, United States",40.75549825,-73.7065790958942
"270-05 76th  Avenue, ","270-05 76th Avenue, New Hyde Park","Long Island Jewish Medical Center, 270-05, 76th Avenue, Glen Oaks, Queens, Queens County, New York, 11040, United States",40.75549825,-73.7065790958942
"270 Lafayette  street, ","270 Lafayette street, Brooklyn","270, Lafayette Street, Lafayette, Lafayette Parish, Louisiana, 70501, United States",30.2321724324324,-92.020922
"27-11 McIntosh  Street, ","27-11 McIntosh Street, Flushing","27-11, McIntosh Street, East Elmhurst, Queens, Queens County, New York, 11369, United States",40.7630315,-73.8680284038381
"27 Whitehall  St, ","27 Whitehall St, BOWLING GREEN","Flavors, 27, Whitehall Street, Manhattan Community Board 1, Manhattan, New York County, New York, 10004, United States",40.7035005,-74.0129805
"27 96  Street, ","27 West 96 Street, Suite 1A","27, 96 Street, Crystal Ridge, City of Grande Prairie, Grande Prairie (city), Alberta, T8V 6R1, Canada",55.1868852194772,-118.78183726694
"269-01 76th  Avenue, ","269-01 76th Avenue, New Hyde park","Cohen’s Children’s Medical Center, 269-01, 76th Avenue, Glen Oaks, Queens, Queens County, New Hyde Park, New York, 11040, United States",40.7538889,-73.7083333
"267 5th  Avenue, ","267 5th Avenue, New York, NY, USA, New York","267, 5th Avenue, Tioga Center, Town of Tioga, Tioga County, New York, 13827, United States",42.0587418510892,-76.3517563326092
"2616 123rd  street, ","2616 123rd street, Flushing","2616, 123rd Street, Winneshiek County, Iowa, 52144, United States",43.1112933563018,-91.9130212169464
"2616 123rd  street, ","2616 123rd street, Flushing","2616, 123rd Street, Winneshiek County, Iowa, 52144, United States",43.1112933563018,-91.9130212169464
"2616 123rd  street, ","2616 123rd street, Flushing","2616, 123rd Street, Winneshiek County, Iowa, 52144, United States",43.1112933563018,-91.9130212169464
"2616 123rd  street, ","2616 123rd street, Flushing","2616, 123rd Street, Winneshiek County, Iowa, 52144, United States",43.1112933563018,-91.9130212169464
"2616 123rd  street, ","2616 123rd street, Flushing","2616, 123rd Street, Winneshiek County, Iowa, 52144, United States",43.1112933563018,-91.9130212169464
