Address,Geo_Address,Latitude,Longitude
"55 Chapel st, Newton","Higher Education Center Library, 55, Chapel Street, Nonantum, Newton, Middlesex County, Massachusetts, 02458-1493, United States",42.36324,-71.20151
"55 Challenger Rd, Ridgefield Park","55, Challenger Road, Ridgefield Park, Bergen County, New Jersey, 07660, United States",40.84675715,-74.0128594680674
"55 Central Park West, NY","55, Central Park West, Upper West Side, Manhattan Community Board 7, Manhattan, New York County, New York, 10023, United States",40.77230885,-73.9790982872067
"55 Central Park West, New York","55, Central Park West, Upper West Side, Manhattan Community Board 7, Manhattan, New York County, New York, 10023, United States",40.77230885,-73.9790982872067
"55 Bruckner Boulevard, The Bronx","55, Bruckner Boulevard, The Bronx, Bronx County, New York, 10454, United States",40.8065992,-73.926689
"55 Bruckner Blvd, The Bronx","55, Bruckner Boulevard, The Bronx, Bronx County, New York, 10454, United States",40.8065992,-73.926689
"55 Bruckner Blvd, Bronx","55, Bruckner Boulevard, The Bronx, Bronx County, New York, 10454, United States",40.8065992,-73.926689
"55 Brucker Blvd, Bronx","Brucker Boulevard & East Tremont Avenue, Bruckner Boulevard, The Bronx, Bronx County, New York, 10461, United States",40.8331614,-73.8287331
"55 Brooklyn  Street, Brooklyn","Brooklyn Street, Brooklyn, Chester, Chester County, South Carolina, 29706, United States",34.6994872,-81.2128063
"55 Broadway, New York","One Exchange Plaza, 55, Broadway, Financial District, Manhattan, New York County, New York, 10006, United States",40.7068408,-74.0130419761427
"55 Broadway, NEW YORK","One Exchange Plaza, 55, Broadway, Financial District, Manhattan, New York County, New York, 10006, United States",40.7068408,-74.0130419761427
"55 Broad Street, NY","55 Broad Street, 55, Broad Street, Manhattan Community Board 1, Manhattan, New York County, New York, 10004, United States",40.7052834,-74.0110278640401
"55 Broad Street, New York","55 Broad Street, 55, Broad Street, Manhattan Community Board 1, Manhattan, New York County, New York, 10004, United States",40.7052834,-74.0110278640401
"55 Broad St., New York","55 Broad Street, 55, Broad Street, Manhattan Community Board 1, Manhattan, New York County, New York, 10004, United States",40.7052834,-74.0110278640401
"55 Broad St, New York","55 Broad Street, 55, Broad Street, Manhattan Community Board 1, Manhattan, New York County, New York, 10004, United States",40.7052834,-74.0110278640401
"55 broad St, new york","55 Broad Street, 55, Broad Street, Manhattan Community Board 1, Manhattan, New York County, New York, 10004, United States",40.7052834,-74.0110278640401
"55 Bowen street, Staten Island","55, Bowen Street, Fox Hills, Staten Island, Richmond County, New York, 10304, United States",40.6142997,-74.0835368232324
"55 Bethune Street, New York","55, Bethune Street, West Village, Manhattan, New York County, New York, 10014, United States",40.7368831,-74.0085005
"55 Bethune St, New York","55, Bethune Street, West Village, Manhattan, New York County, New York, 10014, United States",40.7368831,-74.0085005
"55 Bennett Street, Cambridge","55, Bennett Street, Old Cambridge, Cambridge, Middlesex County, Massachusetts, 02138, United States",42.3726213043478,-71.123026826087
"55 Battery Place, New York","PS / IS 276 Battery Park City School, 55, Battery Place, Battery Park City, Manhattan, New York County, New York, 10004, United States",40.7064257,-74.017546
"55 Avenue C, New York","55, Avenue C, Alphabet City, Manhattan, New York County, New York, 10009, United States",40.72258245,-73.9803222766215
"55 Austin Place, Staten Island","55, Austin Place, Tompkinsville, Staten Island, Richmond County, New York, 10304, United States",40.63153355,-74.0856078775929
"55 Ann Street, New York","55, Ann Street, Financial District, Manhattan, New York County, New York, 10038, United States",40.71035085,-74.0065494635318
"55 7th Avenue, Brooklyn","55, 7th Avenue, Park Slope, Brooklyn, Kings County, New York, 11217, United States",40.67580005,-73.9742843
"55 5th Avenue, New York","Benjamin N. Cardozo School of Law, 55, 5th Avenue, Washington Square Village, Greenwich Village, Manhattan, New York County, New York, 10035, United States",40.734715,-73.9941316296852
"55 5th Ave, New York","Benjamin N. Cardozo School of Law, 55, 5th Avenue, Washington Square Village, Greenwich Village, Manhattan, New York County, New York, 10035, United States",40.734715,-73.9941316296852
"55 5th ave, New york","Benjamin N. Cardozo School of Law, 55, 5th Avenue, Washington Square Village, Greenwich Village, Manhattan, New York County, New York, 10035, United States",40.734715,-73.9941316296852
"55 55 Challenger Rd, Ridgefield park","55, Challenger Road, Ridgefield Park, Bergen County, New Jersey, 07660, United States",40.850898014008,-74.0130027679465
"55 ""East	End	Avenue"", New York","55, East End Avenue, Yorkville, Manhattan, New York County, New York, 10028, United States",40.7721523,-73.9465755
"549 West 52nd Street, New York","549, West 52nd Street, Hell's Kitchen, Manhattan, New York County, New York, 10019, United States",40.76704085,-73.992959960306
"549 West 123rd Street, New York","549, West 123rd Street, Morningside Heights, Manhattan, New York County, New York, 10027, United States",40.81251205,-73.9597686599308
"549 w audubon Street, Sac City","West Audubon Street, Sac City, Sac County, Iowa, 50583, United States",42.4214121,-95.0077713
"549 Riverside Drive, New York NY","549, Riverside Drive, Morningside Heights, Manhattan, New York County, New York, 10027, United States",40.8155293,-73.9603333646848
"549 Morgan Ave, Brooklyn","549, Morgan Avenue, Brooklyn, Kings County, New York, 11222, United States",40.72367945,-73.9396336279923
"549 Audubon Avenue, New York, NY, US, New York","George Washington High School, 549, Audubon Avenue, Fort George, Manhattan, New York County, New York, 10040, United States",40.8555093,-73.9262634470974
"549 Audubon Avenue, New York","George Washington High School, 549, Audubon Avenue, Fort George, Manhattan, New York County, New York, 10040, United States",40.8555093,-73.9262634470974
"549 Audubon Ave., New York","George Washington High School, 549, Audubon Avenue, Fort George, Manhattan, New York County, New York, 10040, United States",40.8555093,-73.9262634470974
"549 63rd Street, Brooklyn","549, 63rd Street, Sunset Park, Brooklyn, Kings County, New York, 11220, United States",40.63716175,-74.01644115
"549 49th Ave, Long Island City","49th Avenue, Long Island City, Queens, Queens County, New York, 11101, United States",40.7425326,-73.949228
"548 Market Street, San Francisco","Market Street, Hayes Valley, San Francisco, San Francisco City and County, San Francisco, California, 94102, United States",37.7728294,-122.4223739
"548 Broadway, New York","548, Broadway, Sunset Hill, Staten Island, Richmond County, New York, 10310, United States",40.6275079,-74.1158570017998
"548 28th Street, New York","548, 28th Street, Little Italy, Niagara Falls, Niagara County, New York, 14301, United States",43.092897,-79.0284425
"547A Sissonville Road, Potsdam","Sissonville Road, Unionville, Saint Lawrence County, New York, 13676, United States",44.698159,-75.003463
"547A sissonville road, Potsdam","Sissonville Road, Unionville, Saint Lawrence County, New York, 13676, United States",44.698159,-75.003463
"5475 Fieldston Road, The Bronx","5475, Fieldston Road, The Bronx, Bronx County, New York, 10471, United States",40.9035952,-73.9011017360834
"547 W 27th St., New York","547, West 27th Street, Chelsea, Manhattan, New York County, New York, 10001, United States",40.7512232,-74.0044843
"547 Northumberland Road, Teaneck","547, Northumberland Road, Manordome, Teaneck Township, Bergen County, New Jersey, 07666, United States",40.8987833333333,-74.0201436666667
"547 Hancock Street, Brooklyn","547, Hancock Street, BEDFORD STUYVESANT/ EXPANDED STUYVEVSANT HEIGHTS HISTORIC DISTRICT, Brooklyn, Kings County, New York, 11221, United States",40.68464665,-73.9333685965207
"547 72nd Street, Brooklyn","547, 72nd Street, Bay Ridge, Brooklyn, Kings County, New York, 11209, United States",40.63124195,-74.0202837348836
"546 North Avenue, New Rochelle","546, North Avenue, Pine Brook, New Rochelle, Westchester County, New York, 10801, United States",40.920805,-73.787352
"546 Henry Street, Brooklyn","546, Henry Street, Cobble Hill, Brooklyn, Kings County, New York, 11231, United States",40.68251805,-74.0004957654264
"546 Gulf Avenue, Staten Island","Amazon JFK8, 546, Gulf Avenue, Bloomfield, Staten Island, Richmond County, New York, 10303, United States",40.6149354,-74.1837421
"546 Gulf Ave, Staten Island","Amazon JFK8, 546, Gulf Avenue, Bloomfield, Staten Island, Richmond County, New York, 10303, United States",40.6149354,-74.1837421
"546 Fifth Avenue, New York","546, 5th Avenue, Watervliet, City of Watervliet, Albany County, New York, 12189, United States",42.7126231836735,-73.7091506938776
"546 Eastern Parkway, Brooklyn","546, Eastern Parkway, Crown Heights, Brooklyn, Kings County, New York, 11225, United States",40.6693146,-73.9502095131988
"546 Bainbridge Street, Brooklyn","546, Bainbridge Street, BEDFORD STUYVESANT/ EXPANDED STUYVEVSANT HEIGHTS HISTORIC DISTRICT, Brooklyn, Kings County, New York, 11233, United States",40.6826103,-73.9151461232637
"546 5th Avenue, New York","546, 5th Avenue, Midtown East, Manhattan, New York County, New York, 10036, United States",40.75577095,-73.9799152141051
"546 46th Street, Brooklyn","546, 46th Street, Sunset Park, Brooklyn, Kings County, New York, 11220, United States",40.64653205,-74.0069471739708
"5455 Wilshire Blvd, Los Angeles","Wilshire Boulevard, Westlake, Los Angeles, California, 90057, United States",34.0597437,-118.279743
"5451 Palisade, The Bronx","5451, Palisade Avenue, The Bronx, Bronx County, New York, 10471, United States",40.9050649,-73.9118741974466
"5451 Palisade Avenue, The Bronx","5451, Palisade Avenue, The Bronx, Bronx County, New York, 10471, United States",40.9050649,-73.9118741974466
"5451 palisade avenue, Bronx","5451, Palisade Avenue, The Bronx, Bronx County, New York, 10471, United States",40.9050649,-73.9118741974466
"545 West End Avenue, New York","545, West End Ave., Upper West Side, Manhattan Community Board 7, Manhattan, New York County, New York, 10024, United States",40.7892129,-73.9778249
"545 West 49th Street, New York","545, West 49th Street, Hell's Kitchen, Manhattan, New York County, New York, 10019, United States",40.7650179,-73.9942638
"545 West 45th Street, New York","545, West 45th Street, Hell's Kitchen, Manhattan, New York County, New York, 10036, United States",40.7625013,-73.9957993502002
"545 West 45th St, New York","545, West 45th Street, Hell's Kitchen, Manhattan, New York County, New York, 10036, United States",40.7625013,-73.9957993502002
"545 West 25th Street, New York","Chelsea Arts Tower, 545, West 25th Street, Chelsea, Manhattan, New York County, New York, 10001, United States",40.74994475,-74.0049283637359
"545 West 150th Street, New York","545, West 150th Street, Sugar Hill, Manhattan, New York County, New York, 10031, United States",40.8293815,-73.9470364147826
"545 Washington Boulevard, Jersey City","545, Washington Boulevard, Newport, Jersey City, Hudson County, New Jersey, 07310, United States",40.73021762,-74.03474828
"545 Washington Blvd, Jersey City","545, Washington Boulevard, Newport, Jersey City, Hudson County, New Jersey, 07310, United States",40.73021762,-74.03474828
"545 Washington Avenue, Brooklyn","545, Washington Avenue, Clinton Hill, Brooklyn, Kings County, New York, 11238, United States",40.68194495,-73.9642442498069
"545 W End Ave, New York","545, West End Ave., Upper West Side, Manhattan Community Board 7, Manhattan, New York County, New York, 10024, United States",40.7892129,-73.9778249
"545 W 164th st., New York","545, West 164th Street, Washington Heights, Manhattan Community Board 12, Manhattan, New York County, New York, 10032, United States",40.8379907,-73.9403907
"545 Sutter Street, San Francisco","535;537;539;545, Sutter Street, Union Square, San Francisco, San Francisco City and County, San Francisco, California, 94107, United States",37.7889059,-122.409239331668
"545 Fifth Ave, NYC","NYC Village Road, Gawad Kalinga Habitat for Humanity Village, Port Area, Fifth District, Manila, First District, Metro Manila, 1018, Luzon",14.5931207,120.9590169
"545 Clayton Street, Central Islip","545, Clayton Street, Central Islip, Suffolk County, New York, 11722, United States",40.7867326363636,-73.1962384545455
"545 8th Avenue, New York","545, 8th Avenue, Garment District, Manhattan, New York County, New York, 10018, United States",40.7544981,-73.9921938890138
"545 5th Avenue, New York","545, 5th Avenue, Midtown East, Manhattan, New York County, New York, 10017, United States",40.75500995,-73.9791334468119
"545 1st Avenue, New York","Greenberg Hall, 545, 1st Avenue, Kips Bay, Manhattan, New York County, New York, 10016, United States",40.74239525,-73.9749297343799
"5448 White Place, Boulder","5448, White Place, Boulder, Boulder County, Colorado, 80303, United States",40.0094746333333,-105.225513833333
"5444 N. Magnolia Ave., Chicago","5444, North Magnolia Avenue, Edgewater, Chicago, Lake View Township, Cook County, Illinois, 60640, United States",41.9812696,-87.6615628316327
"5443 Fieldston road, Bronx","5443, Fieldston Road, The Bronx, Bronx County, New York, 10471, United States",40.9026869400195,-73.9016123731623
"5440 Netherland Avenue, The Bronx","5440, Netherland Avenue, The Bronx, Bronx County, New York, 10471, United States",40.9025456530612,-73.906700877551
"544 West 157th ST, New York","544, West 157th Street, Washington Heights, Manhattan Community Board 12, Manhattan, New York County, New York, 10032, United States",40.8335657,-73.9442548917284
"544 Twin Lakes Rd., Shohola","544, Twin Lakes Road, Twin Lakes, Shohola, Shohola Township, Pike County, Pennsylvania, 18458, United States",41.417678,-74.920874
"544 Park Avenue, Brooklyn","544, Park Avenue, Marcy Houses, Brooklyn, Kings County, New York, 11205, United States",40.6966319,-73.9530875873644
"544 MacDonough Street, Brooklyn","544, MacDonough Street, BEDFORD STUYVESANT/ EXPANDED STUYVEVSANT HEIGHTS HISTORIC DISTRICT, Brooklyn, Kings County, New York, 11233, United States",40.6830108,-73.9246096914544
"544 7th Avenue, Brooklyn","Middle School 88, 544, 7th Avenue, Park Slope, Brooklyn, Kings County, New York, 11215, United States",40.66018105,-73.9879306982974
"544 7th Ave, New York","Middle School 88, 544, 7th Avenue, Park Slope, Brooklyn, Kings County, New York, 11215, United States",40.66018105,-73.9879306982974
"544 7th Ave, Brooklyn","Middle School 88, 544, 7th Avenue, Park Slope, Brooklyn, Kings County, New York, 11215, United States",40.66018105,-73.9879306982974
"5439 High Tide Court, Columbia","5439, High Tide Court, Faulkner Ridge, Harper's Choice, Columbia, Howard County, Maryland, 21044, United States",39.2208394761905,-76.884508
"543 Union Street, Brooklyn","Claireware, 543, Union Street, Gowanus, Brooklyn, Kings County, New York, 11215, United States",40.6792781,-73.9874392
"543 Nostrand Avenue, Brooklyn","543, Nostrand Avenue, Bedford-Stuyvesant, Brooklyn, Kings County, New York, 11216, United States",40.67886235,-73.94941125
"543 Clinton St, Brooklyn","543, Clinton Street, Cobble Hill Historic District, Brooklyn, Kings County, New York, 11231, United States",40.6769156,-74.0006212
"543 Cary Avenue, Staten Island","Hertz, 543, Cary Avenue, West New Brighton, Staten Island, Richmond County, New York, 10310, United States",40.6326205,-74.1202103
"543 Broadway, New York","The Vintage Twin, 543, Broadway, SoHo, Manhattan, New York County, New York, 10012, United States",40.7235217,-73.9985729
"543 Bedford Avenue, Brooklyn","543, Bedford Avenue, Brooklyn, Kings County, New York, 11211, United States",40.704933,-73.961876
"543 4th St, Brooklyn","543, 4th Street, Park Slope, Brooklyn, Kings County, New York, 11215, United States",40.6686324,-73.9759958558339
"5429 Madison Avenue, Sacramento","Madison Avenue, Sacramento County, California, 95841, United States",38.6608826,-121.3455205
"5425 Valles Avenue, BRONX","5425, Valles Avenue, The Bronx, Bronx County, New York, 10471, United States",40.90201705,-73.8999825482814
"5425 Rue Waverly, Montréal","5425, Rue Waverly, Mile End, Plateau Mont-Royal, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2T 2L1, Canada",45.523813225,-73.5998366
"5424 E 147TH ST, The Bronx","East 147th Street, The Bronx, Bronx County, New York, 10455, United States",40.8149951,-73.9192833
"542 Main St., New Rochelle","542, Main Street, Residence Park, New Rochelle, Westchester County, New York, 10801, United States",40.9078882222222,-73.7829573333333
"542 bway, Ny","542, Broadway, Sunset Hill, Staten Island, Richmond County, New York, 10310, United States",40.6276694,-74.115938678785
"542 Broadway, New York","542, Broadway, Sunset Hill, Staten Island, Richmond County, New York, 10310, United States",40.6276694,-74.115938678785
"542 apt. 1, Brooklyn","CVS Pharmacy, 542, Providence Road, East Brooklyn, Brooklyn, Windham County, Connecticut, 06234, United States",41.7990987,-71.9036327280937
"5413 8th Avenue, Brooklyn","5413, 8th Avenue, Sunset Park, Brooklyn, Kings County, New York, 11220, United States",40.638466,-74.0061766868535
"54127 Main Road, Southold","54127, Main Road, Beixedon Estates, Southold, Town of Southold, Suffolk County, New York, 11971, United States",41.0647890484782,-72.4265947411382
"5411 7th Ave, Brooklyn","5411, 7th Avenue, Sunset Park, Brooklyn, Kings County, New York, 11220, United States",40.6400196530612,-74.0082969795918
"541 Lexington Avenue, New York","W Hotels, 541, Lexington Avenue, Midtown East, Manhattan, New York County, New York, 10022, United States",40.7559859,-73.9725033
"541 Lexington Ave, New York","W Hotels, 541, Lexington Avenue, Midtown East, Manhattan, New York County, New York, 10022, United States",40.7559859,-73.9725033
"5408 Vernon Blvd, Long Island City","Vernon Boulevard, Long Island City, Queens, Queens County, New York, 11109, United States",40.748175,-73.952294
"5408 16th Ave, Brooklyn","5408, 16th Avenue, Parkville, Brooklyn, Kings County, New York, 11219, United States",40.6282442,-73.9887247585217
"5407 Sierra vista ave, Los Angeles","5407, Sierra Vista Avenue, East Hollywood, Los Angeles, California, 90038, United States",34.0896289387755,-118.309436877551
"5405 Seabury Street, Queens","Seabury Street, Elmhurst, Queens, Queens County, New York, 11373, United States",40.733911,-73.875719
"5405 Seabury Street, Elmhurst","Seabury Street, Elmhurst, Queens, Queens County, New York, 11373, United States",40.733911,-73.875719
"5404 Wisconsin Avenue, Bethesda","The Offices at Wisconsin Place, 5404, Wisconsin Avenue, Brookdale, Bethesda, Montgomery County, Maryland, 20815, United States",38.9612858,-77.0866620086656
"5400 Avenue U, Brooklyn","Avenue U, West 7th Street, Gravesend, Brooklyn, Kings County, New York, 11223, United States",40.597473,-73.979137
"540 West 28th St, New York","540, West 28th Street, Chelsea, Manhattan, New York County, New York, 10001, United States",40.7512570526316,-74.0031255263158
"540 West 25th St, New York","540, West 25th Street, Manhattan Community Board 4, Manhattan, New York County, New York, 10001, United States",40.7494044489796,-74.0044726326531
"540 West 165th Street, New York","540, West 165th Street, Washington Heights, Manhattan Community Board 12, Manhattan, New York County, New York, 10032, United States",40.8385334,-73.9401964
"540 West 142nd St, New York","540, West 142nd Street, Hamilton Heights, Manhattan, New York County, New York, 10031, United States",40.8240013,-73.95109695
"540 W 25th St, New York","540, 25th Street, Sunset Park, Brooklyn, Kings County, New York, 11232, United States",40.6592964773869,-73.9962386231156
"540 S Rossmore Ave, Los Angeles","540, South Rossmore Avenue, Hancock Park, Los Angeles, California, 90020, United States",34.0646892750254,-118.327311940861
"540 President Street, Brooklyn, NY,, Brooklyn","540, President Street, Park Slope, Brooklyn, Kings County, New York, 11215, United States",40.67727715,-73.9853616077684
"540 President Street, Brooklyn","540, President Street, Park Slope, Brooklyn, Kings County, New York, 11215, United States",40.67727715,-73.9853616077684
"540 President St, Brooklyn","540, President Street, Park Slope, Brooklyn, Kings County, New York, 11215, United States",40.67727715,-73.9853616077684
"540 East 76th, New York","540, East 76th Street, Lenox Hill, Manhattan, New York County, New York, 10021, United States",40.7689314489796,-73.9508671836735
"540 East 76th street, New York","The Town School, 540, East 76th Street, Manhattan Community Board 8, Manhattan, New York County, New York, 10021, United States",40.7683191,-73.9497782054144
"540 Broad Street, Newark","540, Broad Street, Newark, Essex County, New Jersey, 07102, United States",40.7430855465231,-74.1693195602732
"540 Atlantic Avenue, Brooklyn","World Martial Arts Center, 540, Atlantic Avenue, Boerum Hill, Brooklyn, Kings County, New York, 11217, United States",40.6848342,-73.9800949
"540 39th Street, Union City","540, 39th Street, Union City, Hudson County, New Jersey, 07087, United States",40.7763363265306,-74.0273914489796
"54-30 152nd Street, Flushing","152nd Street, Flushing, Queens, Queens County, New York, 11354, United States",40.7701663,-73.8121758
"54-25 Skillman Avenue, Woodside","54-25, Skillman Avenue, Woodside, Queens, Queens County, New York, 11377, United States",40.7454313,-73.9088449
"54-22 Skillman Avenue, Woodside","Woodside Branch Queens Borough Public Library, 54-22, Skillman Avenue, Woodside, Queens, Queens County, New York, 11377, United States",40.7453529,-73.9097825253521
"54-08 Vernon Boulevard, Long Island City","54-08, Vernon Boulevard, Hunters Point, Queens, Queens County, New York, 11101, United States",40.74000315,-73.9559683374387
"54 West 40th Street, New York","Blue Bottle Coffee, 54, West 40th Street, Midtown South, Manhattan, New York County, New York, 10018, United States",40.7530165,-73.984168
"54 West 40th St., NY","Blue Bottle Coffee, 54, West 40th Street, Midtown South, Manhattan, New York County, New York, 10018, United States",40.7530165,-73.984168
"54 West 16th Street, New York","54, West 16th Street, Chelsea, Manhattan, New York County, New York, 10011, United States",40.7385025,-73.995695
"54 W 40th Street, New York","Blue Bottle Coffee, 54, West 40th Street, Midtown South, Manhattan, New York County, New York, 10018, United States",40.7530165,-73.984168
"54 State Street, Albany","54 State Street, Green Street, Downtown, Albany, Albany County, New York, 12202, United States",42.64878595,-73.752032544194
"54 Sherman Avenue, New York","54, Sherman Avenue, Fort George, Manhattan, New York County, New York, 10040, United States",40.8632467,-73.9273637
"54 Rutgers Street, Belleville","54, Rutgers Street, Belleville, Essex County, New Jersey, 07109, United States",40.7871516666667,-74.1510056666667
"54 Riverside Dr, Brooklyn","Riverside Drive, Mondeor, Johannesburg Ward 54, Johannesburg, City of Johannesburg Metropolitan Municipality, Gauteng, 2001, South Africa",-26.2729657,28.0044019
"54 Richards Street, Brooklyn","54, Richards Street, Red Hook, Brooklyn, Kings County, New York, 11231, United States",40.6800161,-74.0072563
"54 Pearl Street, Brooklyn","54, Pearl Street, DUMBO, Brooklyn, Kings County, New York, 11201, United States",40.7036013,-73.9876695
"54 Park Place, Newark","54, Park Place, Teachers Village, Newark, Essex County, New Jersey, 07102, United States",40.7388136718244,-74.1688972399053
"54 Osborne Street, Staten Island","54, Osborne Street, Woods of Arden, Staten Island, Richmond County, New York, 10312, United States",40.5365557,-74.163617
"54 Orchard Street, New York","54, Orchard Street, Lower East Side, Manhattan, New York County, New York, 10002, United States",40.71655905,-73.9907643278756
"54 Myrtle Avenue, Stamford","54, Myrtle Avenue, Oak Park Townhouses, Stamford, Fairfield County, Connecticut, 06902, United States",41.0541346,-73.5240204
"54 Murray Street, New York","54, Murray Street, Tribeca, Manhattan Community Board 1, Manhattan, New York County, New York, 10007, United States",40.7138628,-74.0094682169218
"54 Morningside Dr, New York","54, Morningside Drive, Morningside Heights, Manhattan, New York County, New York, 10025, United States",40.8059205,-73.9596915
"54 MacDonough Street, Brooklyn","54, MacDonough Street, BEDFORD STUYVESANT/ EXPANDED STUYVEVSANT HEIGHTS HISTORIC DISTRICT, Brooklyn, Kings County, New York, 11216, United States",40.6808495,-73.9441795
"54 Holly Drive, New Rochelle","54, Holly Drive, Huguenot Park, New Rochelle, Westchester County, New York, 10801, United States",40.9195164570349,-73.79842891942
"54 HIAWATHA ROAD, PUTNAM VALLEY","54, Hiawatha Road, Town of Putnam Valley, Putnam County, New York, 10579, United States",41.4010468379436,-73.8379387887941
"54 Helen Street, Fanwood","54, Helen Street, Fanwood, Union County, New Jersey, 07023, United States",40.635909,-74.384618
"54 Halsey Street, Newark","54, Halsey Street, Teachers Village, Newark, Essex County, New Jersey, 07102, United States",40.74147185,-74.17066355
"54 Eldridge, New York","54, Eldridge Street, Chinatown, Manhattan, New York County, New York, 10002, United States",40.7161348,-73.9927929208696
"54 Broadway, BOWLING GREEN","54, South Broadway Street, Bowling Green, Pike County, Missouri, 63334, United States",39.3415906666667,-91.19755475
"54 Boerum Street, Brooklyn","54, Boerum Street, Brooklyn, Kings County, New York, 11206, United States",40.7050244,-73.9470412
"54 Bleecker Street, New York","54, Bleecker Street, NoHo, Manhattan, New York County, New York, 10012, United States",40.7259489,-73.9948928
"54 Barrow St, New York","54, Barrow Street, University Village, Manhattan Community Board 2, Manhattan, New York County, New York, 10014, United States",40.7320998,-74.0048604601816
"54 Amstel blvd, Arverne","Amstel Boulevard, The Breakers, Arverne By The Sea, Queens, Queens County, New York, 11692, United States",40.5925787,-73.7998435
"54 8th Ave, Brooklyn","54, 8th Avenue, Park Slope, Brooklyn, Kings County, New York, 11217, United States",40.6740905,-73.9729135079432
"539 West 155th Street, New York","539, West 155th Street, Washington Heights, Hamilton Heights, Manhattan, New York County, New York, 10032, United States",40.8326905,-73.9449506471293
"539 Bergen St, Brooklyn","539, Bergen Street, Prospect Heights, Brooklyn, Kings County, New York, 11217, United States",40.6804693,-73.9722613660407
"539 5th Avenue, New York","539, 5th Avenue, Park Slope, Brooklyn, Kings County, New York, 11215, United States",40.66584475,-73.9887608527872
"539 49th Ave, Long Island City","49th Avenue, Long Island City, Queens, Queens County, New York, 11101, United States",40.7425326,-73.949228
"539 46th ave, Long island city","539, 46th Avenue, Long Island City, Queens, Queens County, New York, 11101, United States",40.7473527068273,-73.9547115582329
"539 124th Street, New York","124th Street, Queens, Queens County, New York, 11356, United States",40.7731424,-73.844582
"538 W 38th St, New York","538, West 38th Street, Manhattan Community Board 4, Manhattan, New York County, New York, 10018, United States",40.75766355,-73.9992233
"538 W 138th Street, New York","Compare Foods Supermarket, 538, West 138th Street, Hamilton Heights, Manhattan, New York County, New York, 10031, United States",40.8219224,-73.9530987
"538 79 st, Brooklyn","79th Street, New Utrecht Avenue, Bath Beach, Brooklyn, Kings County, New York, 11214, United States",40.6134177,-74.000633
"538 60th Street, Brooklyn","538, 60th Street, Sunset Park, Brooklyn, Kings County, New York, 11220, United States",40.6387291,-74.0153376666797
"538 47th st, Brooklyn","538, 47th Street, Sunset Park, Brooklyn, Kings County, New York, 11220, United States",40.6460531,-74.00772935
"537 West 59th Street, NY","537, West 59th Street, Hell's Kitchen, Manhattan, New York County, New York, 10023, United States",40.77131995,-73.98916705
"537 W. 149th Street, New York","537, West 149th Street, Sugar Hill, Manhattan, New York County, New York, 10031, United States",40.82861295,-73.9471566568966
"537 W. 125th Street, New York","537, West 125th Street, Manhattan Community Board 9, Manhattan, New York County, New York, 10027, United States",40.81468505,-73.9569873913483
"537 Riverdale Ave, Yonkers","537, Riverdale Avenue, Lowerre, Yonkers, Westchester County, New York, 10705, United States",40.9137136176471,-73.9024094705882
"537 edgecombe avenue, new york","537, Edgecombe Avenue, Washington Heights, Manhattan Community Board 12, Manhattan, New York County, New York, 10032, United States",40.833234,-73.9394225
"536 Sterling Place, Brooklyn","Frank R. Bell Funeral Home, 536, Sterling Place, Prospect Heights, Brooklyn, Kings County, New York, 11238, United States",40.6739898,-73.9609316
"536 Myrtle Avenue, Brooklyn","Khim's Millenium Market, 536, Myrtle Avenue, Clinton Hill, Brooklyn, Kings County, New York, 11205, United States",40.6935607,-73.963292
"536 Myrtle Ave, Brooklyn","Khim's Millenium Market, 536, Myrtle Avenue, Clinton Hill, Brooklyn, Kings County, New York, 11205, United States",40.6935607,-73.963292
"536 LaGuardia Place, New York","536, Laguardia Place, University Village, Manhattan Community Board 2, Manhattan, New York County, New York, 10012, United States",40.7285992465533,-73.9986419869026
"536 La Guardia Pl, New York","La Guardia, 101-22, Astoria Boulevard, East Elmhurst, Queens, Queens County, New York, 11369, United States",40.7614735,-73.8675025
"536 Broadway, New York","536, Broadway, Amityville, Suffolk County, New York, 11701, United States",40.6902104,-73.4213048667698
"5350 Kings Highway, Brooklyn","5350, Kings Highway, Brooklyn Community District 17, Brooklyn, Kings County, New York, 11203, United States",40.6389151,-73.926256
"535 Willow Avenue, Cedarhurst","535, Willow Avenue, Cedarhurst, Hempstead, Nassau County, New York, 11516, United States",40.622892244898,-73.7233570204082
"535 West End Avenue, New York","535, West End Avenue, Upper West Side, Manhattan Community Board 7, Manhattan, New York County, New York, 10024, United States",40.788714,-73.9782185
"535 W 23RD ST, New York","535, West 23rd Street, Manhattan Community Board 4, Manhattan, New York County, New York, 10011, United States",40.7481930769231,-74.005141025641
"535 W 155th Street, New York","535, West 155th Street, Washington Heights, Hamilton Heights, Manhattan, New York County, New York, 10032, United States",40.83262415,-73.9447919279232
"535 Stone Cutters Way, Montpelier","535, Stone Cutters Way, Montpelier, Washington County, Vermont, 05602, United States",44.2561655258371,-72.5748098074902
"535 park ave, Nyc","535, Park Avenue, Upper East Side, Midtown East, Manhattan, New York County, New York, 10065, United States",40.7642597,-73.968507
"535 Madison Avenue, New York","Dillon, Read & Company Building, 535, Madison Avenue, Midtown East, Manhattan, New York County, New York, 10022, United States",40.76044295,-73.9733474232278
"535 Fifth Avenue, NEW YORK","535, 5th Avenue, Watervliet, City of Watervliet, Albany County, New York, 12189, United States",42.7125399183674,-73.7094254693878
