Address,Geo_Address,Latitude,Longitude
"80 Hudson Road, Canton, MA 02021","80, Hudson Road, Summer Heights, Canton, Norfolk County, Massachusetts, 02021, United States",42.18489655,-71.1502663396269
"80 Hudson Road, Canton, Ma 02021","80, Hudson Road, Summer Heights, Canton, Norfolk County, Massachusetts, 02021, United States",42.18489655,-71.1502663396269
"80 FIFTH AVENUE, NEW YORK, NY  10011","80, Fifth Avenue, Historic Downtown Gloversville, Gloversville, City of Gloversville, Fulton County, New York, 12078, United States",43.0578486086957,-74.3354122608696
"80 Eighth Avenue, New York, NY  10011","8th Avenue, Watervliet, City of Watervliet, Albany County, New York, 12189, United States",42.7099014,-73.7138932
"80 East 110th Street, New York, NY 10029","80, East 110th Street, East Harlem, Manhattan Community Board 11, Manhattan, New York County, New York, 10029, United States",40.7953628,-73.946798
"80 Cuttermill Road, Great Neck, NY 11021","80, Cuttermill Road, Great Neck Plaza, North Hempstead, Nassau County, New York, 11021, United States",40.78508345,-73.7313056660665
"80 Central Street, Boxborough, MA 01719-1245","80, Central Street, Boxborough, Middlesex County, Massachusetts, 01719, United States",42.49804875,-71.4767828784931
"80 Bruckner Blvd.,Bronx, NY 10454","80, Bruckner Boulevard, The Bronx, Bronx County, New York, 10454, United States",40.806155,-73.926071
"80 Bruckner Blvd., Bronx, NY  10454","80, Bruckner Boulevard, The Bronx, Bronx County, New York, 10454, United States",40.806155,-73.926071
"80 Bruckner Blvd., Bronx  NY  10454","80, Bruckner Boulevard, The Bronx, Bronx County, New York, 10454, United States",40.806155,-73.926071
"80 Bruckner Blvd. Bronx, NY  10454","80, Bruckner Boulevard, The Bronx, Bronx County, New York, 10454, United States",40.806155,-73.926071
"80 Bruckner Blvd, Bronx, NY  10454","80, Bruckner Boulevard, The Bronx, Bronx County, New York, 10454, United States",40.806155,-73.926071
80 BRUCKNER BLVD  BRONX NY 10454,"80, Bruckner Boulevard, The Bronx, Bronx County, New York, 10454, United States",40.806155,-73.926071
"80 Broad Street, New York, NY 10004","80, Broad Street, Manhattan Community Board 1, Manhattan, New York County, New York, 10004, United States",40.7042551,-74.0117148
"80 Albany Street, Albany, NY 12207","80, Albany Street, North Albany, Albany, Albany County, New York, 12204, United States",42.6693138064516,-73.7428401935484
"80 8th Avenue, New York, NY  10011","HSBC, 80, 8th Avenue, Chelsea, Manhattan, New York County, New York, 10011, United States",40.7399172,-74.0021757
"80  PITT STREET NEW YORK, NY 10002-3516","Grand Street Settlement, 80, Pitt Street, Manhattan Community Board 3, Manhattan, New York County, New York, 10002, United States",40.7183163,-73.9817192361418
"80   S   Dean  Street,   Englewood,    NJ   07631","80, South Dean Street, Englewood, Bergen County, New Jersey, 07631, United States",40.8910951261343,-73.9760547325357
"8-17 37th Ave, NY NY, 11101","37th Avenue, Sunnyside Gardens, Queens, Queens County, New York, 11101, United States",40.7506668,-73.917878
"8 West Broad Street, Bridgeton, NJ  08302","8, West Broad Street, Bridgeton, Cumberland County, New Jersey, 08302, United States",39.4272192659988,-75.2368521427365
"8 West Bank Street, Cold Spring, NY 10516","8, West Bank Street, Cold Spring, Town of Philipstown, Putnam County, New York, 10516, United States",41.4192587377141,-73.9467246688096
"8 PASSMORE STREET, WESTWOOD, NJ  07675","8, Passmore Street, Westwood, Bergen County, New Jersey, 07675, United States",40.984635875,-74.0071438125
"8 Oval Drive, Islandia, NY 11749","8, Oval Drive, Islandia, Suffolk County, New York, 11749, United States",40.8050031002527,-73.1935287004805
"8 Gramercy Place, Thornwood, New York  10594","8, Gramercy Place, Thornwood, Town of Mount Pleasant, Westchester County, New York, 10594, United States",41.1260330630411,-73.7826094371092
"8 East 8th Street; New York, NY 10003","1307, Edward L. Grant Highway, The Bronx, Bronx County, New York, 10452, United States",40.8392391,-73.9216784
"8 EAST 109TH STREET,NYC,10029","8, East 109th Street, East Harlem, DeWitt Clinton Houses, Manhattan, New York County, New York, 10029, United States",40.7957739,-73.949236508086
"8 East 109th Street,NYC, 10029","8, East 109th Street, East Harlem, DeWitt Clinton Houses, Manhattan, New York County, New York, 10029, United States",40.7957739,-73.949236508086
"8 EAST 109TH STREET, NYC 10029","8, East 109th Street, East Harlem, DeWitt Clinton Houses, Manhattan, New York County, New York, 10029, United States",40.7957739,-73.949236508086
"8 E 109TH STREET, NEW YORK , NEW YORK  10029","8, East 109th Street, East Harlem, DeWitt Clinton Houses, Manhattan, New York County, New York, 10029, United States",40.7957739,-73.949236508086
"8 Bashford Street, Yonkers, NY 10701-7099","8, Bashford Street, Yonkers, Westchester County, New York, 10701, United States",40.9357290593778,-73.9004587250585
"8 Bashford Street, Yonkers, NY 10701","8, Bashford Street, Yonkers, Westchester County, New York, 10701, United States",40.9357290593778,-73.9004587250585
"8 Bashford Street, Yonkers, New York, 10701","8, Bashford Street, Yonkers, Westchester County, New York, 10701, United States",40.9357290593778,-73.9004587250585
"8 Bashford Street, Yonkers NY 10701","8, Bashford Street, Yonkers, Westchester County, New York, 10701, United States",40.9357290593778,-73.9004587250585
"8 Automation Lane, Albany, NY 12205","8, Automation Lane, Town of Colonie, Albany County, New York, 12205, United States",42.7205194,-73.8073246
"797/799 Van Siclen Avenue, Brooklyn, NY 11207","797, Van Siclen Avenue, New Lots, Brooklyn, Kings County, New York, 11207, United States",40.6609668205128,-73.8858975128205
"796 East 140th Street, Bronx, NY 10454","796, East 140th Street, The Bronx, Bronx County, New York, 10454, United States",40.8050321,-73.9098267186976
"796 East 140th Street, Bronx, NY  10454-1915","796, East 140th Street, The Bronx, Bronx County, New York, 10454, United States",40.8050321,-73.9098267186976
"796 EAST 140TH STREET, BRONX, N.Y.  10454","796, East 140th Street, The Bronx, Bronx County, New York, 10454, United States",40.8050321,-73.9098267186976
"796 East 140th Street, Bronx,   NY    10454-1915","796, East 140th Street, The Bronx, Bronx County, New York, 10454, United States",40.8050321,-73.9098267186976
796 East 140th Street,"796, East 140th Street, The Bronx, Bronx County, New York, 10454, United States",40.8050321,-73.9098267186976
"792 Eastern Parkway, Brooklyn, NY 11213","Jewish Childrens Museum, 792, Eastern Parkway, Brooklyn, Kings County, New York, 11213, United States",40.66887885,-73.9419647009214
"7919 Cameron Street, Central Lake, MI 49622","7919, Cameron Street, Central Lake, Central Lake Township, Antrim County, Michigan, 49622, United States",45.0642708754137,-85.2642667512616
"7915 CAMERON STREET, CENTRAL LAKE, MI 49622-0578","7915, Cameron Street, Central Lake, Central Lake Township, Antrim County, Michigan, 49622, United States",45.0642724527285,-85.2642477438844
"7900 National Service Road, Greensboro, NC, 27409-9416","Volvo Trucks North America Headquarters, 7900, National Service Road, Greensboro, Guilford County, North Carolina, 27235, United States",36.0821215,-79.9675192739108
"7900 National Service Road, Greensboro, NC 27409-9416","Volvo Trucks North America Headquarters, 7900, National Service Road, Greensboro, Guilford County, North Carolina, 27235, United States",36.0821215,-79.9675192739108
"7900 National Service Road, Greensboro, NC  27409","Volvo Trucks North America Headquarters, 7900, National Service Road, Greensboro, Guilford County, North Carolina, 27235, United States",36.0821215,-79.9675192739108
"790 3rd Avenue, Brooklyn, NY, 11232","Uniforms by Park Coats, 790, 3rd Avenue, Greenwood Heights, Brooklyn, Kings County, New York, 11232, United States",40.6607032,-74.0016938661934
"790 3rd Avenue, Brooklyn, NY 11232","Uniforms by Park Coats, 790, 3rd Avenue, Greenwood Heights, Brooklyn, Kings County, New York, 11232, United States",40.6607032,-74.0016938661934
790 3RD AVENUE  BROOKLYN NY 11232,"Uniforms by Park Coats, 790, 3rd Avenue, Greenwood Heights, Brooklyn, Kings County, New York, 11232, United States",40.6607032,-74.0016938661934
"790       3rd       Avenue   ,  Brooklyn,   NY 11232","Uniforms by Park Coats, 790, 3rd Avenue, Greenwood Heights, Brooklyn, Kings County, New York, 11232, United States",40.6607032,-74.0016938661934
"79-09 QUEENS BLVD, ELMHURST NY 11373","Queens Boulevard, Elmhurst, Queens, Queens County, New York, 11373, United States",40.738209,-73.8852683
"79 White Road, Scarsdale, NY 10583","79, White Road, Arthur Manor, Eastchester, Town of Eastchester, Westchester County, New York, 10583, United States",40.9738792415271,-73.7955124692999
"79 WEST 166TH STREET, BRONX, NY  10452","79, West 166th Street, The Bronx, Bronx County, New York, 10452, United States",40.8351057352941,-73.926574617647
"79 Waterbury Avenue, Staten Island, NY 10309","79, Waterbury Avenue, Princes Bay, Staten Island, Richmond County, New York, 10309, United States",40.52527755,-74.2017712186408
"79 Waterbury Avenue,  Staten Island NY 10309","79, Waterbury Avenue, Princes Bay, Staten Island, Richmond County, New York, 10309, United States",40.52527755,-74.2017712186408
"79 Washington Square South, New York, NY 10012","79, Washington Square South, Washington Square Village, Manhattan Community Board 2, Manhattan, New York County, New York, 10012, United States",40.729838,-73.9969525294118
"79 Rocklyn Avenue, Lynbrook, NY 11563","79, Rocklyn Avenue, Lynbrook, Hempstead, Nassau County, New York, 11563, United States",40.6562568720835,-73.6617205745832
"79 Rocklyn Avenue, Lynbrook, NY  11563","79, Rocklyn Avenue, Lynbrook, Hempstead, Nassau County, New York, 11563, United States",40.6562568720835,-73.6617205745832
"79 Rocklyn Avenue, Lynbrook, New York,  11563","79, Rocklyn Avenue, Lynbrook, Hempstead, Nassau County, New York, 11563, United States",40.6562568720835,-73.6617205745832
"79 Rocklyn Avenue, Lynbrook, N.Y. 11563","79, Rocklyn Avenue, Lynbrook, Hempstead, Nassau County, New York, 11563, United States",40.6562568720835,-73.6617205745832
"79 ROCKLYN AVENUE   LYNBROOK, NY 11563","79, Rocklyn Avenue, Lynbrook, Hempstead, Nassau County, New York, 11563, United States",40.6562568720835,-73.6617205745832
"79 ROCKLYN AVE.  LYNBROOK, NY 11563","79, Rocklyn Avenue, Lynbrook, Hempstead, Nassau County, New York, 11563, United States",40.6562568720835,-73.6617205745832
"79 ROCKLYN  AVE.   LYNBROOK,NY 11563","79, Rocklyn Avenue, Lynbrook, Hempstead, Nassau County, New York, 11563, United States",40.6562568720835,-73.6617205745832
"79 Pembrook Drive, Yonkers, NY  10710","79, Pembrook Drive, Colonial Heights, Yonkers, Westchester County, New York, 10710, United States",40.9620625622847,-73.8468361186463
"79 MADISON AVENUE, NEW YORK, NY  10016","Blu Dot, 79, Madison Avenue, Rose Hill, Manhattan, New York County, New York, 10016, United States",40.7440533,-73.985421
"79 Glover St., Staten Island, NY  10308","79, Glover Street, Staten Island, Richmond County, New York, 10308, United States",40.5384702951305,-74.1472372054332
"79 Commerce Street, Brooklyn, NY 11231","79, Commerce Street, Red Hook, Brooklyn, Kings County, New York, 11231, United States",40.68068335,-74.0083070423995
"79 BRIDGEWATER STREET  BROOKLYN, NY 11222","79, Bridgewater Street, Brooklyn, Kings County, New York, 11222, United States",40.7278366666667,-73.9376506666667
"79 BRIDGEWATER ST. BROOKLYN, NY 11222","79, Bridgewater Street, Brooklyn, Kings County, New York, 11222, United States",40.7278366666667,-73.9376506666667
"79 BRIDGEWATER ST.  BROOKLYN, NY 11222","79, Bridgewater Street, Brooklyn, Kings County, New York, 11222, United States",40.7278366666667,-73.9376506666667
"79 BRIDGEWATER ST.   BROOKLYN, NY 11222","79, Bridgewater Street, Brooklyn, Kings County, New York, 11222, United States",40.7278366666667,-73.9376506666667
79 BRIDGEWATER  ST.  BROOKLYN. NY 11222,"79, Bridgewater Street, Brooklyn, Kings County, New York, 11222, United States",40.7278366666667,-73.9376506666667
"789 Flushing Avenue, Brooklyn NY 11206","789, Flushing Avenue, Brooklyn, Kings County, New York, 11206, United States",40.70108455,-73.94118155
"789 Flushing Ave, Brooklyn NY 11206","789, Flushing Avenue, Brooklyn, Kings County, New York, 11206, United States",40.70108455,-73.94118155
"788 South Street, Pittsfield, MA 01201","788, South Street, Pittsfield, Berkshire County, Massachusetts, 01201, United States",42.41701595,-73.262108528332
"788 SOUTH STREET, PITTSFIELD, MA 01201","788, South Street, Pittsfield, Berkshire County, Massachusetts, 01201, United States",42.41701595,-73.262108528332
"788 South Street, Pittsfield MA 01201","788, South Street, Pittsfield, Berkshire County, Massachusetts, 01201, United States",42.41701595,-73.262108528332
"788 South St., Pittsfield, MA 01201","788, South Street, Pittsfield, Berkshire County, Massachusetts, 01201, United States",42.41701595,-73.262108528332
"788 Amity Road, Bethany, CT 06524","788, Amity Road, Bethany, New Haven County, Connecticut, 06524, United States",41.4431848,-72.9880298
"787 Seventh Avenue, New York, N.Y.  10019","Seventh Avenue, Mont Pleasant, Schenectady, Schenectady County, New York, 12303, United States",42.7958866,-73.9497163
"787 11th Avenue, NY, NY  10019","787, 11th Avenue, Manhattan Community Board 4, Manhattan, New York County, New York, 10019, United States",40.768937,-73.992523
"787 11th Avenue, New York, NY 10019","787, 11th Avenue, Manhattan Community Board 4, Manhattan, New York County, New York, 10019, United States",40.768937,-73.992523
"787 11th Avenue, New York, New York  10019","787, 11th Avenue, Manhattan Community Board 4, Manhattan, New York County, New York, 10019, United States",40.768937,-73.992523
"787 11TH Avenue, New York, New York  10019","787, 11th Avenue, Manhattan Community Board 4, Manhattan, New York County, New York, 10019, United States",40.768937,-73.992523
"787  11th Avenue, New York, NY  10019","787, 11th Avenue, Manhattan Community Board 4, Manhattan, New York County, New York, 10019, United States",40.768937,-73.992523
"787  11th Avenue, New York,  NY  10019.","787, 11th Avenue, Manhattan Community Board 4, Manhattan, New York County, New York, 10019, United States",40.768937,-73.992523
"787  11th Avenue, New York,  NY   10019","787, 11th Avenue, Manhattan Community Board 4, Manhattan, New York County, New York, 10019, United States",40.768937,-73.992523
"787   11th Avenue, New York,      NY     10019","787, 11th Avenue, Manhattan Community Board 4, Manhattan, New York County, New York, 10019, United States",40.768937,-73.992523
"787    11th  Avenue, New York,  NY  10019","787, 11th Avenue, Manhattan Community Board 4, Manhattan, New York County, New York, 10019, United States",40.768937,-73.992523
"787     11th  Avenue,  New York,    NY      10019","787, 11th Avenue, Manhattan Community Board 4, Manhattan, New York County, New York, 10019, United States",40.768937,-73.992523
"787      11th  Avenue,   New York,    NY 10019","787, 11th Avenue, Manhattan Community Board 4, Manhattan, New York County, New York, 10019, United States",40.768937,-73.992523
"785 PELHAM PARKWAY NORTH, BRONX, NY 10461","785, Pelham Parkway North, The Bronx, New York City Housing Authority Pelham Community Housing, New York, 10467, United States",40.8581424,-73.8638666
"783 KNICKERBOCKER AVE., BROOKLYN, NY 11207-1307","Knickerbocker Avenue, Bushwick, Brooklyn, Kings County, New York, 11207, United States",40.694687,-73.911107
"783 4th Avenue Brooklyn, NY 11232","St. Rocco Youth Center, 783, 4th Avenue, Greenwood Heights, Brooklyn, Kings County, New York, 11232, United States",40.65892455,-73.9989084159324
"781 East 142nd Street, Bronx, NY 10454","781, East 142nd Street, The Bronx, Bronx County, New York, 10454, United States",40.8074905,-73.9089572
"781 EAST 142ND STREET, BRONX, NY  10474","781, East 142nd Street, The Bronx, Bronx County, New York, 10454, United States",40.8074905,-73.9089572
"781 EAST 142ND STREET, BRONX, NY  10454","781, East 142nd Street, The Bronx, Bronx County, New York, 10454, United States",40.8074905,-73.9089572
"781 East 135th Street, Bronx, NY  10454","781, East 135th Street, The Bronx, Bronx County, New York, 10454, United States",40.8023279,-73.9125248
"7802 Bay Parkway, Brooklyn, NY,11214-1508","Edith and Carl Marks Jewish Community House of Bensonhurst, 7802, Bay Parkway, Bensonhurst, Brooklyn, Kings County, New York, 11214, United States",40.60636815,-73.9897506699751
"7802 Bay Parkway, Brooklyn, NY, 11214","Edith and Carl Marks Jewish Community House of Bensonhurst, 7802, Bay Parkway, Bensonhurst, Brooklyn, Kings County, New York, 11214, United States",40.60636815,-73.9897506699751
"7802 Bay Parkway, Brooklyn, NY 11214","Edith and Carl Marks Jewish Community House of Bensonhurst, 7802, Bay Parkway, Bensonhurst, Brooklyn, Kings County, New York, 11214, United States",40.60636815,-73.9897506699751
"7802 Bay Parkway, Brooklyn, New York, 11214","Edith and Carl Marks Jewish Community House of Bensonhurst, 7802, Bay Parkway, Bensonhurst, Brooklyn, Kings County, New York, 11214, United States",40.60636815,-73.9897506699751
"7802 Bay Parkway, Brooklyn, N.Y. 11214","Edith and Carl Marks Jewish Community House of Bensonhurst, 7802, Bay Parkway, Bensonhurst, Brooklyn, Kings County, New York, 11214, United States",40.60636815,-73.9897506699751
"7802 BAY PARKWAY,  BROOKLYN, NY  11214","Edith and Carl Marks Jewish Community House of Bensonhurst, 7802, Bay Parkway, Bensonhurst, Brooklyn, Kings County, New York, 11214, United States",40.60636815,-73.9897506699751
"7801 15th Avenue, Brooklyn, NY 11228","Romeo Brothers Meat Corp., 7801, 15th Avenue, Bath Beach, Brooklyn, Kings County, New York, 11228, United States",40.6156899,-74.0046601
"7801 15th Avenue, Brooklyn NY. 11228","Romeo Brothers Meat Corp., 7801, 15th Avenue, Bath Beach, Brooklyn, Kings County, New York, 11228, United States",40.6156899,-74.0046601
"7801 15th Avenue, Brooklyn NY.  11228","Romeo Brothers Meat Corp., 7801, 15th Avenue, Bath Beach, Brooklyn, Kings County, New York, 11228, United States",40.6156899,-74.0046601
"7801 15th Avenue, Brooklyn  NY  11228","Romeo Brothers Meat Corp., 7801, 15th Avenue, Bath Beach, Brooklyn, Kings County, New York, 11228, United States",40.6156899,-74.0046601
7801 15th Avenue NY 11228,"Romeo Brothers Meat Corp., 7801, 15th Avenue, Bath Beach, Brooklyn, Kings County, New York, 11228, United States",40.6156899,-74.0046601
"7801 15th Avenue Brooklyn, NY 11228","Romeo Brothers Meat Corp., 7801, 15th Avenue, Bath Beach, Brooklyn, Kings County, New York, 11228, United States",40.6156899,-74.0046601
"7801 15th Avenue Brooklyn, N.Y. 11228","Romeo Brothers Meat Corp., 7801, 15th Avenue, Bath Beach, Brooklyn, Kings County, New York, 11228, United States",40.6156899,-74.0046601
7801 15th Avenue Brooklyn NY 11228,"Romeo Brothers Meat Corp., 7801, 15th Avenue, Bath Beach, Brooklyn, Kings County, New York, 11228, United States",40.6156899,-74.0046601
"7801  15th Avenue, Brooklyn, NY  11228","Romeo Brothers Meat Corp., 7801, 15th Avenue, Bath Beach, Brooklyn, Kings County, New York, 11228, United States",40.6156899,-74.0046601
"780 Gulf Avenue, Staten Island, NY 10314","780, Gulf Avenue, Bloomfield, Staten Island, Richmond County, New York, 10314, United States",40.61139905,-74.1827502
"780 Gulf Ave, Staten Island, NY 10314","780, Gulf Avenue, Bloomfield, Staten Island, Richmond County, New York, 10314, United States",40.61139905,-74.1827502
"780 East 134th Street, Bronx, NY 10454","780, East 134th Street, The Bronx, Bronx County, New York, 10454, United States",40.8013391,-73.9127907
"78 Ryan place Staten Island, NY 10312","78, Ryan Place, Staten Island, Richmond County, New York, 10312, United States",40.52730585,-74.16686394457
78 RAPELYE STREET  BROOKLYN NY  11231,"Aggressive Energy, 78, Rapelye Street, Columbia Street Waterfront District, Brooklyn, Kings County, New York, 11231, United States",40.6804083,-74.0036844835976
"78 Orchard Street, Ramsey, NJ 07446","78, Orchard Street, Timber Valley, Ramsey, Bergen County, New Jersey, 07446, United States",41.0769699472897,-74.1406548399696
"778 Belmont Avenue, Brooklyn, NY 11208","778, Belmont Avenue, East New York, Brooklyn, Kings County, New York, 11208, United States",40.6726624,-73.88100945
"778 BELMONT AVE, BROOKLYN, NY  11208","778, Belmont Avenue, East New York, Brooklyn, Kings County, New York, 11208, United States",40.6726624,-73.88100945
"7777 West Side Avenue, North Bergen, NJ  07047","7777, West Side Avenue, New Durham, North Bergen, Hudson County, New Jersey, 07047, United States",40.7888509368674,-74.0350932538799
"777 West Putnam Avenue, Greenwich, CT  06830","West Putnam Avenue, Greenwich, Fairfield County, Connecticut, 06830, United States",41.0133314,-73.6541503
"777 W Putnam Avenue, Greenwich, CT 06830","West Putnam Avenue, Greenwich, Fairfield County, Connecticut, 06830, United States",41.0133314,-73.6541503
"777 Tenth Avenue.  New York, NY 10019","Tenth Avenue, Hungry Hill, Schenectady, Schenectady County, New York, 12303, United States",42.7921135,-73.9475849
"777 Tenth Avenue, NY, NY 10019","10th Avenue, Town of Colonie, Albany County, New York, 12189, United States",42.7249785,-73.7111591
"777 Tenth Avenue, New York, NY 10019","Tenth Avenue, Hungry Hill, Schenectady, Schenectady County, New York, 12303, United States",42.7921135,-73.9475849
"777 Tenth Avenue, New York, Ny 10019","Tenth Avenue, Hungry Hill, Schenectady, Schenectady County, New York, 12303, United States",42.7921135,-73.9475849
"777 Tenth Avenue, New York, NY  10019","Tenth Avenue, Hungry Hill, Schenectady, Schenectady County, New York, 12303, United States",42.7921135,-73.9475849
"777 Tenth Avenue, New York, NY","Tenth Avenue, Hungry Hill, Schenectady, Schenectady County, New York, 12303, United States",42.7937123,-73.9518928
"777 Tenth Avenue, New York NY  10019","Tenth Avenue, Hungry Hill, Schenectady, Schenectady County, New York, 12303, United States",42.7921135,-73.9475849
777 Tenth Avenue New York NY 10019,"Tenth Avenue, Hungry Hill, Schenectady, Schenectady County, New York, 12303, United States",42.7921135,-73.9475849
777 LEHIGH AVENUE  UNION NJ 07083,"777, Lehigh Avenue, Union, Union County, New Jersey, 07083, United States",40.6803823848378,-74.2470624759819
"777 10th Avenue; New York, N.Y. 10019","777, 10th Avenue, Hell's Kitchen, Manhattan, New York County, New York, 10019, United States",40.76633595,-73.9909653228637
"7765 Lakeport Road, Chittenango, NY  13037","Lakeport Road, Chittenango, Town of Sullivan, Madison County, New York, 13037, United States",43.057347,-75.868039
"775 Concourse Village East, Bronx, NY 10451","775, Concourse Village East, The Bronx, Bronx County, New York, 10451, United States",40.82353945,-73.9200334470418
"7745 West 80TH Street, Playa Del Rey, CA  90293","7745, West 80th Street, Playa del Rey, Los Angeles, California, 90293, United States",33.9635879,-118.432658132025
"7741 West 87th Drive, Arvada,    CO      80005","West 87th Drive, Arvada, Jefferson County, Colorado, 80005, United States",39.8550327,-105.1506393
"774 SARATOGA AVENUE BROOKLYN, NY 11212","774, Saratoga Avenue, Brownsville, Brooklyn, Kings County, New York, 11212, United States",40.66167825,-73.9160219
"774 SARATOGA  AVENUE BROOKLYN, NY 11212","774, Saratoga Avenue, Brownsville, Brooklyn, Kings County, New York, 11212, United States",40.66167825,-73.9160219
"773 Prospect Avenue, Bronx, NY 10455","773, Prospect Avenue, The Bronx, Bronx County, New York, 10455, United States",40.8162546767677,-73.9031373636364
"773 PROSPECT AVENUE, BRONX, NY  10455","773, Prospect Avenue, The Bronx, Bronx County, New York, 10455, United States",40.8162546767677,-73.9031373636364
"773 PROSPECT AVENUE, BRONX N.Y 10455","773, Prospect Avenue, The Bronx, Bronx County, New York, 10455, United States",40.8162546767677,-73.9031373636364
"773 PROSPECT AVENUE BRONX, NY 10455","773, Prospect Avenue, The Bronx, Bronx County, New York, 10455, United States",40.8162546767677,-73.9031373636364
"773 Prospect Ave., Bronx, NY 10455","773, Prospect Avenue, The Bronx, Bronx County, New York, 10455, United States",40.8162546767677,-73.9031373636364
"772 VERMONT STREET, BROOKLYN, NY  11207","772, Vermont Street, New Lots, Brooklyn, Kings County, New York, 11207, United States",40.6610867241379,-73.8904745517241
"772 Vermont Street, Brooklyn, NY  11207","772, Vermont Street, New Lots, Brooklyn, Kings County, New York, 11207, United States",40.6610867241379,-73.8904745517241
"771 CROWN STREET, BROOKLYN, NY 11213-5424","771, Crown Street, Crown Heights, Brooklyn, Kings County, New York, 11213, United States",40.66550925,-73.9319979176329
"771 Crown Street, Brooklyn, NY 11213-5424","771, Crown Street, Crown Heights, Brooklyn, Kings County, New York, 11213, United States",40.66550925,-73.9319979176329
"771 CROWN ST., BROOKLYN NY 11213-5424","771, Crown Street, Crown Heights, Brooklyn, Kings County, New York, 11213, United States",40.66550925,-73.9319979176329
"771 CROWN ST BROOKLYN, NY 11213-5424","771, Crown Street, Crown Heights, Brooklyn, Kings County, New York, 11213, United States",40.66550925,-73.9319979176329
771 CROWN ST BROOKLYN NY 11213-5424,"771, Crown Street, Crown Heights, Brooklyn, Kings County, New York, 11213, United States",40.66550925,-73.9319979176329
"7701 COLLEGE BOULEVARD, OVERLAND PARK, KANSAS  66210","7701, College Boulevard, Overland Park, Johnson County, Kansas, 66210, United States",38.9274156537579,-94.6746820145236
"7701 College Blvd., Overland Park, KS  66210","7701, College Boulevard, Overland Park, Johnson County, Kansas, 66210, United States",38.9274156537579,-94.6746820145236
"7701 College Blvd., Overland Park, Kansas 66210","7701, College Boulevard, Overland Park, Johnson County, Kansas, 66210, United States",38.9274156537579,-94.6746820145236
"7701 COLLEGE BLVD., OVERLAND PARK, KANSAS  66210","7701, College Boulevard, Overland Park, Johnson County, Kansas, 66210, United States",38.9274156537579,-94.6746820145236
"7701 College Blvd. Overland Park, Kansas 66210","7701, College Boulevard, Overland Park, Johnson County, Kansas, 66210, United States",38.9274156537579,-94.6746820145236
"770 Chauncey Street, Brooklyn, NY 11207","770, Chauncey Street, Brooklyn, Kings County, New York, 11207, United States",40.68628255,-73.9061178538973
"770 Chauncey Street, Brooklyn, NY  11207","770, Chauncey Street, Brooklyn, Kings County, New York, 11207, United States",40.68628255,-73.9061178538973
"770 Chauncey Street, Brooklyn,   NY 11207","770, Chauncey Street, Brooklyn, Kings County, New York, 11207, United States",40.68628255,-73.9061178538973
770 CHAUNCEY STREET  BROOKLYN NY 11207,"770, Chauncey Street, Brooklyn, Kings County, New York, 11207, United States",40.68628255,-73.9061178538973
"770 Central Ave, Albany, NY 12206","Destination Nissan, 770, Central Avenue, West Albany, Albany, Albany County, New York, 12206, United States",42.6767109,-73.787733014353
"770 Castleton Avenue, Staten Island, NY 10310","770, Castleton Avenue, West New Brighton, Staten Island, Richmond County, New York, 10310, United States",40.6346296315789,-74.1081309473684
"770 11th Avenue, New York, NY 10019","Mercedes House, 770, 11th Avenue, Hell's Kitchen, Manhattan, New York County, New York, 10019, United States",40.7676767,-73.9921109582717
"770  Chauncey Street, Brooklyn, NY  11207","770, Chauncey Street, Brooklyn, Kings County, New York, 11207, United States",40.68628255,-73.9061178538973
"77-83 Stagg Street, Brooklyn, NY 11206","77, Stagg Street, Williamsburg, Brooklyn, Kings County, New York, 11206, United States",40.7092044,-73.9474372
"77 WILSON AVE BROOKLYN, NY 11237","77, Wilson Avenue, Bushwick, Brooklyn, Kings County, New York, 11237, United States",40.7020706,-73.9279476
"77 Water Street, NY 10005","77 Water Street, 77, Water Street, Manhattan Community Board 1, Manhattan, New York County, New York, 10005, United States",40.70420345,-74.0082430721439
"77 Water Street, New York, NY 10005","77 Water Street, 77, Water Street, Manhattan Community Board 1, Manhattan, New York County, New York, 10005, United States",40.70420345,-74.0082430721439
"77 Water Street, 7th Floor, New York, NY, 10005","77 Water Street, 77, Water Street, Manhattan Community Board 1, Manhattan, New York County, New York, 10005, United States",40.70420345,-74.0082430721439
"77 Water Street, 7th Floor, New York, NY 10005","77 Water Street, 77, Water Street, Manhattan Community Board 1, Manhattan, New York County, New York, 10005, United States",40.70420345,-74.0082430721439
"77 Water Street, 25th Floor, New York, NY  10005","77 Water Street, 77, Water Street, Manhattan Community Board 1, Manhattan, New York County, New York, 10005, United States",40.70420345,-74.0082430721439
"77 TOBEY AVENUE, WINDSOR, CT  06095","77, Tobey Avenue, Windsor, Hartford County, Connecticut, 06095, United States",41.8331434437474,-72.6579163249689
"77 Newbridge Rd, Hicksville, Ny 11801","77, Newbridge Road, Hicksville, Oyster Bay, Nassau County, New York, 11801, United States",40.76661715,-73.5269832980733
"77 Bloomfield Avenue, Staten Island, NY 10314","77, Bloomfield Avenue, Bloomfield, Staten Island, Richmond County, New York, 10314, United States",40.6126184390244,-74.1812414146341
"77 Bloomfield Avenue, Staten Island, NY  10314","77, Bloomfield Avenue, Bloomfield, Staten Island, Richmond County, New York, 10314, United States",40.6126184390244,-74.1812414146341
